"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"2/01/2017","Check 626","Check 626","1094.30","debit","Mortgage & Rent","BofA Core Checking","",""
"2/01/2017","Epic Systems Cor","Epic Systems Cor DES:Payroll ID:XXXXX0990 INDN:Piccirillo Jeffrey...","3338.23","credit","Income","BofA Core Checking","",""
"1/31/2017","Interest Paid","Interest Paid","16.54","credit","Interest Income","DP ONLINE SAVINGS","",""
"1/31/2017","Hy-Vee","HY VEE 1184","36.40","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"1/31/2017","Hy-Vee","HY VEE 1184","14.66","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"1/30/2017","Tavernakaya","TAVERNAKAYA","27.21","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/30/2017","Whole Foods","WHOLEFDS MAD 10043","41.32","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"1/30/2017","Porter","SQ *PORTER","8.39","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/30/2017","Robin Room","SQ *THE ROBIN ROOM","21.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"1/30/2017","Liquid Ruby Lounge","LIQUID & RUBY LOUNGE","20.99","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"1/30/2017","Venmo Des Cashout","VENMO DES:CASHOUT ID:XXXXX0823 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 PPD","54.50","credit","Transfer","BofA Core Checking","",""
"1/30/2017","Protein Powder","protein powder credit","41.00","credit","Reimbursement","BofA Core Checking","",""
"1/29/2017","Tornado Steakhouse Inc","TORNADO STEAKHOUSE","12.50","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/29/2017","Harvest Restaurant","HARVEST RESTAURANT","42.66","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/25/2017","Deposit Jpmorgan Chase","ACH Deposit From JPMorgan Chase credit tran amount","150.00","credit","Transfer","DP ONLINE SAVINGS","",""
"1/24/2017","Madison Sourdough Co","Madison Sourdough","15.36","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/24/2017","Great Dane Pub","THE GREAT DANE PUB AND BR","15.66","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/23/2017","Target","TARGET CARD SRVC DES:AUTO PYMT ID:XXXXX0060443579 INDN: PICCIRILLO...","76.78","debit","Credit Card Payment","BofA Core Checking","",""
"1/23/2017","Chase Des Autopay","CHASE DES:AUTOPAY ID:XXXXX0000271294 INDN:PICCIRILLO JEFFREY F CO...","175.41","debit","Credit Card Payment","BofA Core Checking","",""
"1/23/2017","PDQ","PDQ 131","34.54","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"1/23/2017","Transfer to DP ONLINE SAVINGS","Online Transfer 5952674014 to Discover Savings ######6502 transa","150.00","debit","Transfer","CHASE COLLEGE","",""
"1/23/2017","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","20.50","debit","Groceries","Target Credit Card","",""
"1/22/2017","Auto","AUTO PAYMENT C_DEPARTMENTSTORE","76.78","credit","Credit Card Payment","Target Credit Card","",""
"1/21/2017","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","13.02","debit","Groceries","Target Credit Card","",""
"1/20/2017","Automatic Thank","AUTOMATIC PAYMENT - THANK","175.41","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"1/16/2017","City Madison Parking","CITY OF MADISON PARKING","2.00","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"1/16/2017","Sardines","SARDINES","72.80","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/16/2017","Sprint PCS","SPRINT *WIRELESS","67.16","debit","Mobile Phone","CHASE FREEDOM UNLIMITED","",""
"1/16/2017","Cash back sardine","Cash back sardine","52.70","credit","Restaurants","Cash","",""
"1/15/2017","Gibs","GIBS","29.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"1/15/2017","Grandpa's Pizza","GRANDPAS PIZZERIA","27.15","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/14/2017","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","16.56","debit","Groceries","Target Credit Card","",""
"1/12/2017","Vintage Spirits & Grill","VINTAGE SPIRITS & GRILL","15.79","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/11/2017","Exxon","EXXONMOBIL    96305420","37.77","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"1/10/2017","Charter Communications","CHARTER COMM","42.19","debit","Internet","CHASE FREEDOM UNLIMITED","",""
"1/10/2017","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","16.71","debit","Groceries","Target Credit Card","",""
"1/09/2017","Warm Gloves","warm gloves credit","55.00","credit","Income","BofA Core Checking","",""
"1/09/2017","Whole Foods","whole foods credit","33.00","credit","Income","BofA Core Checking","",""
"1/09/2017","North Face","THE NORTH FACE 24","58.03","debit","Clothing","CHASE FREEDOM UNLIMITED","",""
"1/08/2017","Shamrock Bar","SHAMROCK BAR AND GRILL","7.50","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"1/08/2017","Lyft","LYFT   *RIDE FRI 9PM","7.45","debit","Rental Car & Taxi","CHASE FREEDOM UNLIMITED","",""
"1/08/2017","iTunes","APL* ITUNES.COM/BILL","0.99","debit","Electronics & Software","CHASE FREEDOM UNLIMITED","",""
"1/08/2017","Whole Foods","WHOLEFDS MAD 10043","33.50","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"1/08/2017","City Madison Parking","CITY OF MADISON PARKING","4.50","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"1/08/2017","Merchant","MERCHANT","31.38","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/08/2017","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","12.02","debit","Groceries","Target Credit Card","",""
"1/06/2017","Target","TARGET        00021063","33.62","debit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"1/06/2017","Madisongas Elect Des","MADISONGAS&ELECT DES:UTILITYPMT ID:4641518 INDN:JEFFREY F PICCIRILLO...","82.92","debit","Utilities","BofA Core Checking","",""
"1/05/2017","Lyft","LYFT   *RIDE WED 6AM","18.60","debit","Rental Car & Taxi","CHASE FREEDOM UNLIMITED","",""
"1/05/2017","Guggenheim restaurant","BLUESTONE LANE - EAST 90T","36.76","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/04/2017","Lyft","LYFT   *RIDE TUE 12AM","9.04","debit","Rental Car & Taxi","CHASE FREEDOM UNLIMITED","",""
"1/04/2017","Lyft","LYFT   *RIDE TUE 12AM","1.47","debit","Rental Car & Taxi","CHASE FREEDOM UNLIMITED","",""
"1/04/2017","Lyft","LYFT   *RIDE MON 7PM","1.23","debit","Rental Car & Taxi","CHASE FREEDOM UNLIMITED","",""
"1/04/2017","Elman Wines Liquor","ELMAN'S WINES & LIQUOR","15.23","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"1/04/2017","Indian Grill","BHATTI INDIAN GRILL","44.65","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/03/2017","Epic Systems Cor","Epic Systems Cor DES:Payroll ID:XXXXX0990 INDN:Piccirillo Jeffrey...","3320.97","credit","Income","BofA Core Checking","",""
"1/03/2017","Magnolia","MAGNOLIA BAKERY-CO","5.99","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/03/2017","Good Enough Eat","GOOD ENOUGH TO EAT","43.47","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/03/2017","Chase Quickpay Electronic","Chase QuickPay Electronic Transfer 5907504204 to Email Damien","10.00","debit","Transfer","CHASE COLLEGE","",""
"1/03/2017","Chase Quickpay Electronic","Chase QuickPay Electronic Transfer 5907516181 to Email Damien","10.00","debit","Transfer","CHASE COLLEGE","",""
"1/02/2017","Wine & Spirits","COLUMBUS WINES AND SPIRIT","37.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"1/02/2017","MTA","MTA MVM*H009-BEDFORD AV","20.00","debit","Public Transportation","CHASE FREEDOM UNLIMITED","",""
"1/02/2017","Lyft","LYFT   *RIDE SAT 11PM","5.42","debit","Rental Car & Taxi","CHASE FREEDOM UNLIMITED","",""
"1/02/2017","Kent Ale House","KENT ALE HOUSE","16.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"1/02/2017","Check 625","Check 625","1094.01","debit","Mortgage & Rent","BofA Core Checking","",""
"1/01/2017","Halal Guys A","THE HALAL GUYS - A","7.61","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"1/01/2017","Acmetec Newmuseum","ACMETec*NewMuseum","12.00","debit","Arts","CHASE FREEDOM UNLIMITED","",""
"1/01/2017","Hester Street Cafe","SQ *HESTER STREET CAFE","7.50","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"12/30/2016","Interest Paid","Interest Paid","17.52","credit","Interest Income","DP ONLINE SAVINGS","",""
"12/30/2016","PDQ","PDQ 131","34.29","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"12/30/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","15.43","debit","Groceries","Target Credit Card","",""
"12/27/2016","Parking","parking credit","25.00","credit","Income","BofA Core Checking","",""
"12/27/2016","Parking Tip","parking tip credit","5.00","credit","Income","BofA Core Checking","",""
"12/27/2016","Traveling Pizza","traveling pizza credit","10.00","credit","Income","BofA Core Checking","",""
"12/27/2016","Target","TARGET CARD SRVC DES:AUTO PYMT ID:XXXXX0060443579 INDN: PICCIRILLO...","76.93","debit","Groceries","BofA Core Checking","",""
"12/27/2016","Wallypark","WALLYPARK MILWAUKE","31.42","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"12/25/2016","Wallypark","WALLYPARK MILWAUKE","25.19","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"12/23/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","4.36","debit","Groceries","Target Credit Card","",""
"12/23/2016","ATM Cash Deposit","ATM CASH DEPOSIT 12/23 602 N HIGH POINT RD MADISON WI","102.00","credit","Income","CHASE COLLEGE","",""
"12/23/2016","Ians Pizza","IANS PIZZA ON STATE","4.00","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/23/2016","Cash back for Chinese food","Cash back for Chinese food","20.00","credit","Food & Dining","Cash","",""
"12/22/2016","Auto","AUTO PAYMENT C_DEPARTMENTSTORE","76.93","credit","Credit Card Payment","Target Credit Card","",""
"12/22/2016","Robin Room","SQ *THE ROBIN ROOM","27.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"12/21/2016","Chase Des Epay","CHASE DES:EPAY ID:XXXXX24479 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","1119.68","debit","Credit Card Payment","BofA Core Checking","",""
"12/21/2016","PDQ","PDQ 131","29.21","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"12/20/2016","City Madison Parking","CITY OF MADISON PARKING","2.60","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"12/20/2016","Wal-Mart","WM SUPERCENTER #3857","77.02","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"12/20/2016","Thank You Web","Payment Thank You - Web","1119.68","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"12/19/2016","Sp Sweetbloom Coffee","SP * SWEETBLOOM COFFEE","23.00","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"12/19/2016","Short Stack Eatery, LLC","SHORT STACK EATERY","12.58","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/18/2016","Sprint PCS","SPRINT *WIRELESS","67.16","debit","Mobile Phone","CHASE FREEDOM UNLIMITED","",""
"12/18/2016","Pizza Brutta","PIZZA BRUTTA","11.08","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/16/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","36.88","debit","Groceries","Target Credit Card","",""
"12/14/2016","Rice Alumni Web","RICE - ALUMNI WEB","10.00","debit","Entertainment","CHASE FREEDOM UNLIMITED","",""
"12/13/2016","Sardines","SARDINES","23.00","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/13/2016","20$ for Sean Burton's Dad","WPY*Bob Burton","20.00","debit","Charity","CHASE FREEDOM UNLIMITED","",""
"12/11/2016","BP","BP#64610737-ELEVEN #3585","24.07","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"12/11/2016","Charter Communications","CHARTER COMM","42.19","debit","Internet","CHASE FREEDOM UNLIMITED","",""
"12/09/2016","Wal-Mart","WM SUPERCENTER #3857","63.39","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"12/09/2016","Pancheros Mexican Grill","PANCHEROS MEXICAN GRI","7.12","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/08/2016","Tornado Steakhouse Inc","TORNADO STEAKHOUSE","11.49","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/08/2016","iTunes","APL* ITUNES.COM/BILL","0.99","debit","Electronics & Software","CHASE FREEDOM UNLIMITED","",""
"12/07/2016","Discover Bank Des","DISCOVER BANK DES:NET/MOBILE ID:XXXXX86502 INDN:JEFFREY PICCIRILLO...","2000.00","debit","Transfer","BofA Core Checking","",""
"12/07/2016","Vanguard","ACH Withdrawal VANGUARD","0.63","debit","Investing","DP ONLINE SAVINGS","",""
"12/07/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","7.51","debit","Groceries","Target Credit Card","",""
"12/06/2016","Mixing Bottle","mixing bottle","9.00","credit","Income","BofA Core Checking","",""
"12/06/2016","Deposit Bank America","ACH Deposit From BANK OF AMERICA, NA","2000.00","credit","Hide from Budgets & Trends","DP ONLINE SAVINGS","",""
"12/06/2016","Discover Bank Des","DISCOVER BANK DES:PREARRANGE ID:XXXXX86502 INDN:JEFFREY PICCIRILLO...","1000.00","credit","Credit Card Payment","BofA Core Checking","",""
"12/06/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","18.50","debit","Groceries","Target Credit Card","",""
"12/06/2016","Vanguard","ACH Withdrawal VANGUARD BUY","9000.00","debit","Investing","DP ONLINE SAVINGS","",""
"12/06/2016","Chinese take out 12/4","MAGIC WOK","34.91","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/06/2016","Deposit Vanguard","ACH Deposit From VANGUARD","0.45","credit","Investing","DP ONLINE SAVINGS","",""
"12/06/2016","Deposit Vanguard","ACH Deposit From VANGUARD","0.18","credit","Investing","DP ONLINE SAVINGS","",""
"12/05/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","9.53","debit","Groceries","Target Credit Card","",""
"12/05/2016","Bank Of America","ACH Withdrawal BANK OF AMERICA, NA","1000.00","debit","Hide from Budgets & Trends","DP ONLINE SAVINGS","",""
"12/04/2016","Robin Room","SQ *THE ROBIN ROOM","21.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"12/04/2016","Sundance","391210 SUNDANCE MADISON","12.00","debit","Movies & DVDs","CHASE FREEDOM UNLIMITED","",""
"12/02/2016","Check 615","Check 615","1094.06","debit","Mortgage & Rent","BofA Core Checking","",""
"12/02/2016","Shamrock Bar Grill","SHAMROCK BAR AND GRILL","6.50","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"12/02/2016","Tipsy Cow","TIPSY COW","12.39","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"12/01/2016","Epic Systems Cor","Epic Systems Cor DES:Payroll ID:XXXXX0990 INDN:Piccirillo Jeffrey...","3310.72","credit","Income","BofA Core Checking","",""
"12/01/2016","Delta","DELTA AIR   0062364661497","271.10","debit","Air Travel","CHASE FREEDOM UNLIMITED","",""
"12/01/2016","Delta","DELTA AIR   0062364463697","109.10","debit","Air Travel","CHASE FREEDOM UNLIMITED","",""
"11/30/2016","Interest Paid","Interest Paid","14.40","credit","Interest Income","DP ONLINE SAVINGS","",""
"11/29/2016","Thanksgiving Gas","thanksgiving gas credit","56.00","credit","Income","BofA Core Checking","",""
"11/29/2016","PDQ","PDQ 131","30.15","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"11/29/2016","Shell","SHELL OIL 10011067005","2.06","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"11/28/2016","Merry Christmas","Merry Christmas","200.00","credit","Income","BofA Core Checking","",""
"11/28/2016","Shell","SHELL OIL 57443310503","28.21","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"11/27/2016","Il Tollway Web","IL TOLLWAY - WEB - UNPD T","0.60","debit","Fees & Charges","CHASE FREEDOM UNLIMITED","",""
"11/25/2016","Chase Des Epay","CHASE DES:EPAY ID:XXXXX76772 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","169.04","debit","Credit Card Payment","BofA Core Checking","",""
"11/25/2016","Target","TARGET CARD SRVC DES:AUTO PYMT ID:XXXXX0060443579 INDN: PICCIRILLO...","22.73","debit","Credit Card Payment","BofA Core Checking","",""
"11/25/2016","Shell","SHELL OIL 57444174809","28.23","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"11/24/2016","Sushi Muramoto","SUSHI MURAMOTO","22.00","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"11/24/2016","Zara","ZARA USA 3010","218.90","debit","Clothing","CHASE FREEDOM UNLIMITED","",""
"11/23/2016","Dlux","DLUX","9.54","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"11/23/2016","Thank You Web","Payment Thank You - Web","169.04","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"11/23/2016","Exxon","EXXONMOBIL    97238836","30.71","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"11/23/2016","True Coffee Roasters","TRUE COFFEE ROASTERS","1.79","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"11/22/2016","Auto","AUTO PAYMENT C_DEPARTMENTSTORE","22.73","credit","Credit Card Payment","Target Credit Card","",""
"11/21/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","41.10","debit","Groceries","Target Credit Card","",""
"11/21/2016","Madisongas Elect Des","MADISONGAS&ELECT DES:UTILITYPMT ID:6315263 INDN:JEFFREY F PICCIRILLO...","66.64","debit","Utilities","BofA Core Checking","",""
"11/21/2016","Target","TARGET CARD SRVC DES:BILL PAY ID:XXXXX0006044357 INDN:9J...","235.69","debit","Credit Card Payment","BofA Core Checking","",""
"11/21/2016","Target","TARGET CARD SRVC DES:BILL PAY ID:XXXXX0006044357 INDN:9J...","22.73","debit","Credit Card Payment","BofA Core Checking","",""
"11/21/2016","Bassett Street Brunch","Bassett Street Brunch Clu","30.21","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"11/21/2016","Marigold Kitchen","MARIGOLD KITCHEN","15.72","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"11/21/2016","City Madison Parking","CITY OF MADISON PARKING","3.50","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"11/21/2016","Colectivo Coffee Madis","COLECTIVO COFFEE-MADIS","8.12","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"11/21/2016","Fair Trade Coffee House","SQ *FAIR TRADE COFFEE HOU","5.25","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"11/20/2016","City Madison Parking","CITY OF MADISON PARKING","2.00","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"11/20/2016","Grandpa's Pizza","GRANDPAS PIZZERIA","33.49","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"11/20/2016","City Madison Parking","CITY OF MADISON PARKING","2.00","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"11/20/2016","Gibs","GIBS","11.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"11/20/2016","Colectivo Coffee State","COLECTIVO COFFEE-STATE","8.07","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"11/20/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","58.56","debit","Groceries","Target Credit Card","",""
"11/19/2016","E Target Com","E-PAYMENT, TARGET.COM C_PAYMENTS","235.69","credit","Credit Card Payment","Target Credit Card","",""
"11/18/2016","E Target Com","E-PAYMENT, TARGET.COM C_PAYMENTS","22.73","credit","Credit Card Payment","Target Credit Card","",""
"11/17/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","35.46","debit","Groceries","Target Credit Card","",""
"11/15/2016","Deposit Bank America","ACH Deposit From BANK OF AMERICA, NA","21000.00","credit","Income","DP ONLINE SAVINGS","",""
"11/15/2016","Discover Bank Des","DISCOVER BANK DES:ETRANSFER ID:XXXXX5417 INDN:JEFFERY PICCIRILLO CO...","21000.00","debit","Transfer","BofA Core Checking","",""
"11/15/2016","Colectivo Coffee Roast","COLECTIVO COFFEE ROAST","2.00","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"11/14/2016","Chase Des Epay","CHASE DES:EPAY ID:XXXXX14396 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","212.14","debit","Credit Card Payment","BofA Core Checking","",""
"11/14/2016","City Madison Parking","CITY OF MADISON PARKING","3.50","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"11/14/2016","City Madison Parking","CITY OF MADISON PARKING","1.00","debit","Parking","CHASE FREEDOM UNLIMITED","",""
"11/13/2016","iTunes","APL* ITUNES.COM/BILL","0.99","debit","Electronics & Software","CHASE FREEDOM UNLIMITED","",""
"11/10/2016","Happy Graduation","Happy Graduation","21000.00","credit","Transfer","BofA Core Checking","",""
"11/10/2016","Thank You Web","Payment Thank You - Web","212.14","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"11/10/2016","Charter Communications","CHARTER COMM","42.19","debit","Internet","CHASE FREEDOM UNLIMITED","",""
"11/09/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","26.41","debit","Groceries","Target Credit Card","",""
"11/09/2016","Sows Ear","THE SOWS EAR","10.76","debit","Food & Dining","CHASE FREEDOM UNLIMITED","",""
"11/07/2016","Discover Bank Des","DISCOVER BANK DES:NET/MOBILE ID:XXXXX86502 INDN:JEFFREY PICCIRILLO...","2000.00","debit","Credit Card Payment","BofA Core Checking","",""
"11/06/2016","Ians Pizza","SQ *IAN'S PIZZA","9.00","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"11/04/2016","Deposit Bank America","ACH Deposit From BANK OF AMERICA, NA","2000.00","credit","Hide from Budgets & Trends","DP ONLINE SAVINGS","",""
"11/04/2016","Craigslist sale","ATM CASH DEPOSIT 11/04 602 N HIGH POINT RD MADISON WI","70.00","credit","Income","CHASE COLLEGE","",""
"11/04/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","11.68","debit","Groceries","Target Credit Card","",""
"11/03/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","32.38","debit","Groceries","Target Credit Card","",""
"11/03/2016","Sprint PCS","SPRINT *WIRELESS","67.16","debit","Mobile Phone","CHASE FREEDOM UNLIMITED","",""
"11/01/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","17.89","debit","Groceries","Target Credit Card","",""
"11/01/2016","Central Checkout Fitchburg","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","3.00","credit","Income","Target Credit Card","",""
"11/01/2016","Check 624","Check 624","1095.82","debit","Mortgage & Rent","BofA Core Checking","",""
"11/01/2016","Epic Systems Cor","Epic Systems Cor DES:Payroll ID:XXXXX0990 INDN:Piccirillo Jeffrey...","3366.22","credit","Income","BofA Core Checking","",""
"11/01/2016","PDQ","PDQ 131","28.64","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"10/31/2016","Interest Paid","Interest Paid","4.27","credit","Interest Income","DP ONLINE SAVINGS","",""
"10/31/2016","Colectivo Coffee Madis","COLECTIVO COFFEE-MADIS","1.79","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"10/31/2016","Grandpa's Pizza","GRANDPAS PIZZERIA","20.99","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"10/31/2016","Gibs","GIBS","10.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/31/2016","Gibs","GIBS","9.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/30/2016","Gotham Bagels","GOTHAM BAGELS INC","6.75","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"10/29/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","9.48","debit","Groceries","Target Credit Card","",""
"10/26/2016","Pay target card","RETURNED E-PAYMENT C_FEES","98.53","debit","Credit Card Payment","Target Credit Card","",""
"10/26/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","6.86","debit","Groceries","Target Credit Card","",""
"10/25/2016","Madisongas Elect Des","MADISONGAS&ELECT DES:UTILITYPMT ID:8957667 INDN:JEFFREY F PICCIRILLO...","64.88","debit","Utilities","BofA Core Checking","",""
"10/25/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","17.99","debit","Groceries","Target Credit Card","",""
"10/25/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","4.74","debit","Groceries","Target Credit Card","",""
"10/24/2016","Ubering venmo","VENMO DES:PAYMENT ID:XXXXX9179 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 WEB","5.00","debit","Public Transportation","BofA Core Checking","",""
"10/23/2016","Gibs","GIBS","18.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/23/2016","E Target Com","E-PAYMENT, TARGET.COM C_PAYMENTS","98.53","credit","Credit Card Payment","Target Credit Card","",""
"10/22/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","23.13","debit","Groceries","Target Credit Card","",""
"10/20/2016","Chase","ACH Withdrawal CHASE","313.04","debit","Credit Card Payment","DP ONLINE SAVINGS","",""
"10/20/2016","PDQ","PDQ 131","30.05","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"10/19/2016","Thank You Web","Payment Thank You - Web","313.04","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"10/18/2016","Echo Tap & Grill","ECHO TAP & GRILL","8.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/17/2016","Appleberry Farm LLC","CHECKCARD 1015 SQ *APPLEBERRYFARM VERONA WI 24492156289741348218880","12.77","debit","Restaurants","BofA Core Checking","",""
"10/17/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","8.50","debit","Groceries","Target Credit Card","",""
"10/16/2016","Plan B","PLAN B","9.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/16/2016","Shamrock Bar Grill","SHAMROCK BAR AND GRILL","12.00","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"10/16/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","49.17","debit","Groceries","Target Credit Card","",""
"10/12/2016","USPS","USPS 56498202432506370","7.97","debit","Shipping","CHASE FREEDOM UNLIMITED","",""
